teff,radius_km,mass_mjup
2352.1,144750.5,167.605
4749.7,533697.3,750.785
4834.5,556753.3,762.712
2297.1,151480.8,157.135
4735.9,459991.8,631.684
5111.9,612984.8,949.807
5073.8,484727.6,709.932
5522.6,659616.8,873.725
2339.0,177798.3,169.312
4624.6,495513.8,685.56
3674.1,334042.5,411.4
3278.8,279216.9,355.799
5762.2,724654.4,1058.95
6991.6,1134564.4,1729.527
7853.9,1179339.4,2229.517
7619.6,956403.8,1514.83
3919.4,383178.5,480.589
4748.9,515989.0,697.643
5558.9,712534.2,974.023
4151.0,479251.4,578.887
4254.8,430492.8,583.376
5715.7,704191.3,1019.753
3958.5,386947.4,500.532
2955.5,242379.3,291.696
3524.7,310634.9,375.937
5315.4,623014.8,875.084
4156.0,405481.2,526.295
4820.7,477030.5,690.645
5316.5,602529.2,900.967
3489.8,307302.8,388.138
5880.6,624997.2,965.757
4583.8,519166.1,712.486
2305.1,184396.9,194.087
7471.0,1065460.4,1678.757
3256.6,277709.3,350.688
2141.2,148168.3,157.135
2778.6,220580.3,226.16
2692.3,205568.9,230.577
3967.4,414653.0,547.573
3953.8,332614.8,421.05
3345.0,340967.1,400.212
5227.2,632971.4,865.121
4344.9,526938.7,690.458
4691.8,491464.7,677.326
4698.0,499147.9,730.502
5412.3,655760.4,862.637
2233.9,159180.4,157.135
3724.0,309359.2,391.406
2197.4,163761.9,157.135
3888.3,398922.2,540.508
4117.6,428309.6,523.07
6164.6,845807.6,1219.319
6131.4,822147.8,1367.267
4250.9,469712.1,618.233
3243.1,301512.9,350.796
5287.5,623805.4,776.225
3398.1,274464.5,343.092
4027.6,429674.3,524.438
6195.6,756688.0,1162.329
3008.1,262597.2,334.936
5527.2,668969.8,1005.006
5455.5,619652.1,906.299
2799.7,205157.2,243.223
5920.9,761888.0,1150.917
5406.4,658899.4,921.891
4315.6,432647.0,569.974
3004.4,238344.7,284.032
2991.7,228360.1,262.699
3332.5,282994.4,340.408
5189.9,574205.7,812.998
2977.6,228531.8,243.059
5038.1,538059.8,746.983
2656.2,167598.9,193.004
3663.9,341249.6,445.407
4007.3,433239.9,573.532
10884.0,2048653.4,3766.836
2324.8,175774.6,173.03
7839.4,1130115.6,1719.437
4148.8,443827.4,592.415
4807.4,542157.1,731.293
4355.9,401768.8,577.568
4907.9,544854.2,751.338
3814.6,343590.5,463.865
7447.6,1019056.0,1694.723
3549.7,347058.1,363.426
6857.2,843411.0,1307.565
3156.0,253070.6,312.358
3860.2,393012.6,500.142
2820.9,195453.9,221.307
4701.5,511642.2,757.599
7858.3,1129084.3,1682.578
4179.6,401724.0,493.295
4006.3,358754.4,447.993
2680.2,191346.7,213.828
3423.8,339994.1,436.444
2144.5,164736.4,157.135
2863.5,225669.8,251.579
4357.9,397173.1,630.313
6865.6,1057586.0,1519.973
12989.2,2471588.7,5051.321
3204.2,279019.4,327.248
6939.5,1066358.7,1669.307
4670.6,479489.2,638.991
3924.7,376956.8,464.777
4816.2,518021.1,744.028
4310.4,391790.5,551.889
4288.4,435931.2,573.878
3655.9,330503.3,377.802
2340.4,157356.4,170.154
2357.1,147057.2,157.135
4932.8,648402.5,888.826
3722.9,327353.5,420.084
3163.0,267055.7,324.751
3961.8,395094.4,528.638
5896.1,666180.6,996.34
4553.4,415673.9,607.168
2895.1,255278.9,309.43
6892.2,892866.3,1410.535
7906.9,1120576.5,1874.546
4845.2,583503.4,782.125
5850.7,822223.1,1150.703
6324.7,961643.2,1428.457
6356.7,868382.8,1305.317
5196.5,590391.4,861.224
5368.9,570728.3,850.36
5092.7,560164.0,798.109
2517.0,203181.0,216.827
5471.5,655349.0,923.494
2342.3,172315.5,176.054
2857.8,238398.1,276.74
6483.9,964954.2,1501.167
5877.9,732931.1,1033.376
7574.9,1091455.3,1740.887
3745.0,335473.3,421.789
2494.8,182677.7,207.441
3734.4,328456.4,432.542
4029.9,413236.2,570.023
4055.2,426698.5,559.535
6461.1,853375.0,1309.09
3569.9,295495.0,392.407
4412.0,489832.4,697.258
2629.9,214234.4,236.68
4828.2,511651.8,754.731
4251.3,409934.5,526.343
2924.0,243107.6,286.911
3736.8,331650.7,434.151
3831.4,356457.8,452.605
3628.4,343002.1,422.306
8432.7,1202186.9,2188.521
3721.6,371183.7,484.981
3607.9,350176.2,431.338
2367.5,146806.9,157.135
3026.8,207036.2,255.393
3801.3,312892.5,424.723
3239.1,251944.8,302.088
6628.4,913421.1,1598.744
3681.1,353743.7,459.677
6782.7,998481.8,1482.985
4614.1,388833.3,551.795
4096.4,404305.0,541.017
4061.9,420592.4,488.768
4154.9,409588.2,526.635
8285.2,1190418.3,2097.778
2233.4,151317.2,157.135
2130.7,155818.3,157.135
2946.8,307013.4,338.9
4326.5,393516.1,531.21
5264.8,601450.6,915.625
4588.6,506927.6,768.709
3562.0,314102.8,385.208
6265.2,719830.3,1193.566
6381.9,759986.4,1204.341
4601.7,430751.1,608.978
5805.3,785760.9,1140.542
4403.9,465289.2,654.044
3217.6,284332.2,333.935
5593.9,579399.7,921.334
3927.9,432762.2,573.979
4109.5,377286.2,525.594
7678.7,1012992.3,1720.739
2316.6,170337.7,157.135
2374.3,168156.0,167.491
2642.7,185035.0,201.7
3162.5,371683.4,391.778
3933.7,324533.1,427.63
2265.2,161658.1,157.135
2898.1,196470.0,237.343
2756.0,227033.3,262.353
10254.4,1824878.1,3804.343
9071.2,1295676.0,2242.802
3335.6,307855.9,376.764
3485.8,311844.3,391.676
2626.5,201538.8,207.95
2305.7,148245.2,157.135
4070.1,377392.3,477.83
2757.9,219200.5,234.927
3785.8,351929.9,490.324
2299.6,146907.3,157.135
3094.1,245605.9,284.112
4034.6,454696.1,591.835
5012.5,544280.1,705.269
4377.0,518353.9,735.015
2501.6,168195.0,181.138
5621.9,664945.2,1045.493
3044.7,242956.3,275.491
5381.9,593158.0,874.342
4062.7,392186.5,520.544
2389.4,164057.0,173.159
3585.0,335633.3,406.923
4871.6,492586.6,704.788
5709.0,571853.9,860.437
3658.9,373525.4,468.636
6668.1,923883.7,1804.279
6031.4,743731.7,1182.524
3614.1,320301.1,426.926
5445.5,689579.8,961.001
8583.1,1362415.1,2494.646
9323.2,1377786.4,2548.888
2357.4,180936.5,195.156
2864.3,213827.9,248.825
7625.7,1022011.7,1737.412
2701.6,203335.0,223.76
2445.4,167088.3,180.839
3489.3,286396.2,354.824
4850.6,499057.0,736.649
3867.1,353750.3,483.44
3205.7,263986.0,310.802
3189.8,263208.7,304.935
3177.8,235480.9,295.708
2677.1,235863.8,258.436
10172.4,1810799.2,3301.815
4414.5,509202.1,667.283
5973.8,719824.4,1072.869
3454.3,301518.8,354.001
3749.9,396096.8,451.956
2977.0,248931.3,295.418
2289.5,144739.8,157.135
2332.7,152499.3,172.933
2366.7,166501.8,157.135
2399.8,166611.0,157.135
2627.4,176865.9,200.357
7034.5,907018.2,1527.27
4317.8,382775.8,506.557
6940.0,978057.2,1485.52
4730.7,489264.5,731.181
5451.8,600943.8,986.454
2763.4,249596.1,254.02
5045.5,570047.9,800.874
5583.4,655133.0,944.564
3060.8,273216.5,329.879
5028.6,587770.4,824.177
5177.3,534655.5,828.604
3360.0,269331.4,337.161
2596.5,195132.8,212.428
2560.7,166553.7,202.179
4026.7,416940.9,562.935
4494.8,485374.6,683.337
2961.9,236560.3,277.203
4215.5,396186.2,536.397
5190.3,550233.3,831.513
5067.2,544440.6,864.068
7564.8,1096709.4,1833.746
7262.1,898378.9,1469.347
2789.7,195973.1,234.277
8000.7,1189006.0,2039.09
3166.5,280119.8,342.247
6050.4,767318.0,1218.672
4200.9,375510.3,554.596
3499.4,317575.0,376.642
2286.6,143390.3,157.135
3873.0,359548.8,457.229
2202.6,146468.3,157.135
5911.9,732528.8,1144.817
8171.9,1127575.6,1782.619
2898.7,245941.0,276.225
4382.6,514650.4,669.686
2857.0,254968.5,292.613
3127.6,272300.5,316.382
5796.9,603397.6,980.064
3931.7,384358.4,508.971
8738.4,1215177.2,2133.33
3363.6,311866.3,355.959
6389.8,743435.9,1174.759
4123.0,431965.5,567.905
5466.3,676304.2,997.019
3425.0,317948.3,366.164
4083.5,385160.1,504.47
3872.6,387308.9,478.362
2951.9,214439.8,267.646
5462.8,565922.4,895.179
5017.0,543137.2,886.683
5120.1,610498.7,847.082
7435.1,1115323.6,1811.837
7191.1,1065891.3,1688.309
3570.9,303898.6,388.106
4654.2,495038.9,709.169
2933.4,266186.1,317.63
4086.1,436828.6,535.002
3075.2,295987.4,323.794
8006.8,1183801.9,1937.34
4886.2,514571.2,703.843
3430.8,371853.0,440.424
6408.6,853256.6,1373.876
2267.3,149556.7,157.135
2113.0,151528.2,157.135
5810.2,636801.8,997.068
4366.5,412622.5,551.246
4491.0,444920.9,642.447
2321.5,179179.7,180.278
3690.8,405249.6,515.287
9464.1,1564758.0,2638.818
6170.9,627795.9,1020.12
4701.3,491173.2,601.975
3397.1,278831.0,368.564
3336.5,292361.8,382.015
2311.7,147847.5,157.135
4510.3,504612.6,646.183
5855.9,698321.7,1037.768
2262.7,150660.8,157.135
3141.9,251196.5,308.095
2670.8,177196.0,206.571
2890.0,227362.3,241.162
4088.9,431259.9,548.15
2154.4,163178.6,157.135
4736.0,606784.6,861.342
5460.6,570333.5,963.897
3535.0,319954.0,428.84
2273.3,156095.2,157.135
2698.5,206726.7,235.199
6654.8,861984.5,1418.067
2309.3,144324.1,157.135
3609.2,335499.7,396.778
2528.1,191393.8,202.853
6045.4,689580.4,1004.109
3206.3,250975.7,304.713
4729.3,524031.2,727.051
5056.3,539140.2,828.118
8838.2,1299409.6,2306.005
3796.1,309531.6,445.812
4546.3,471697.1,710.881
2328.0,151219.4,158.64
6942.1,971209.3,1370.332
3153.3,224066.5,284.448
3467.3,262063.7,334.131
4399.2,398932.9,515.697
2395.7,166616.3,157.135
4542.3,468670.6,631.322
5984.3,773676.4,1144.971
4273.7,475458.4,664.826
2236.5,148664.4,157.135
3969.0,371141.9,475.169
5520.0,625022.3,954.754
2072.9,158132.9,157.135
2619.8,184759.9,220.807
5969.4,736512.4,1064.073
4372.9,477422.0,652.701
4856.2,516548.9,731.764
8795.0,1222935.6,2349.656
5161.1,515633.3,765.905
5704.4,649619.5,892.158
11999.0,2274579.3,4665.972
3776.6,353673.1,441.926
2988.4,229042.5,276.008
4982.8,526713.1,741.157
4982.9,496070.7,747.873
3498.7,286490.8,343.424
2455.6,209603.8,228.477
10539.3,1803601.1,3377.744
4753.3,472407.8,683.245
3013.6,245445.2,290.992
5398.6,742245.4,1098.391
3900.9,369207.1,480.818
3587.0,335255.9,428.226
5481.2,632691.0,825.994
2464.7,165975.7,185.363
4562.6,530418.4,697.591
8136.5,1297106.9,2453.101
5048.6,558689.0,764.44
3610.6,325431.8,387.71
3302.4,281416.8,348.895
3548.2,289127.7,377.192
3637.7,307981.8,427.853
3662.3,304284.0,387.212
6150.7,742020.5,1098.728
2093.6,144508.9,157.135
5469.4,701273.2,1051.674
3803.4,291104.9,386.626
4937.3,504531.8,711.398
2467.0,182792.2,211.707
6554.8,939172.5,1531.8
6806.5,871603.5,1432.694
5746.6,700259.3,1137.727
2207.3,147566.5,157.135
5696.4,652065.1,1024.174
4793.0,486687.2,727.58
2338.5,160992.8,157.135
4354.6,387077.2,514.846
4643.0,453597.8,704.317
4886.5,555378.0,821.878
4457.6,469805.3,605.651
4904.9,464979.8,663.915
7281.2,1115722.7,1721.651
6928.7,845491.6,1410.24
2161.9,156396.3,157.135
3598.7,343597.1,406.516
3650.3,368210.0,459.783
2236.5,142379.8,157.135
4224.6,405814.7,566.429
6925.1,949471.5,1436.304
2831.8,190858.3,218.717
4607.2,522156.6,688.528
2608.1,217094.0,250.982
3091.9,261431.5,305.501
7500.1,968262.9,1726.907
3310.4,273714.3,339.067
4891.9,516219.6,762.001
2372.6,154238.9,157.135
8701.6,1336271.4,2355.008
5187.6,604242.1,853.315
3680.3,347272.6,453.217
4805.1,553828.5,834.877
2346.0,162794.8,168.556
6645.6,815029.6,1361.655
3437.4,342865.6,404.377
3757.0,348976.1,445.407
3332.6,286864.3,353.266
3154.0,281757.6,328.816
5237.4,624124.9,919.001
4604.1,434582.1,645.281
5265.7,577913.5,887.755
3976.7,419688.8,521.318
4854.8,559679.6,793.965
3433.8,280950.3,374.614
10413.3,1715508.7,3166.557
2254.0,148303.3,157.135
6727.8,863962.6,1450.472
7179.1,913220.2,1581.062
3061.3,242957.7,264.196
10232.2,1527349.3,3165.388
6166.8,729411.3,1171.124
6199.7,753267.9,1148.365
4106.6,441105.0,537.018
3771.5,357787.8,440.709
3682.9,335286.7,443.494
4495.0,555878.7,719.229
7286.0,923268.5,1624.039
4457.4,455986.2,607.633
2797.9,227934.4,251.87
5937.4,651821.1,1020.307
5754.3,750744.7,1103.021
4955.9,595069.5,889.84
5366.3,670280.4,957.427
3444.6,306630.8,422.043
2848.6,223655.2,248.333
2794.7,224067.6,260.804
2325.3,161532.7,157.135
4672.3,465385.2,635.497
3807.6,403815.5,490.879
3313.5,309206.1,368.286
2283.8,151539.6,157.135
2570.8,186327.6,192.141
5922.6,858025.4,1295.613
3161.6,267038.6,307.3
4327.7,450413.1,702.083
2282.6,155487.0,171.175
7622.5,1084713.4,1673.895
4349.2,342627.1,467.489
4549.2,504424.0,663.278
9923.7,1857722.2,3421.402
7375.4,1026279.7,1782.113
3621.0,297343.0,410.094
3132.3,265440.1,325.502
3453.7,360075.0,403.869
4933.4,532657.1,791.855
3979.1,359511.0,482.339
3461.1,295183.1,381.809
7124.7,1095497.7,1712.753
3799.3,367424.7,478.859
10152.3,1708895.7,3349.943
4072.3,455536.4,564.86
8155.9,1302850.9,2213.312
4842.2,481403.6,700.234
5968.2,700617.8,1140.821
2844.8,265876.7,292.797
3018.0,231064.9,263.855
5000.5,498312.9,760.463
5758.3,692623.2,1164.595
4092.8,388561.1,542.339
2357.5,164178.7,186.185
2426.8,150355.6,175.425
2265.3,150990.0,166.22
2229.0,145659.0,157.135
4238.4,419788.9,573.457
6060.3,899902.3,1300.01
4299.3,391625.7,519.381
2295.5,151236.3,157.135
3672.5,363134.4,450.21
3856.3,356192.7,460.47
9886.6,1577578.1,2843.026
2276.6,158678.1,162.249
3715.4,313108.1,383.216
9131.4,1380809.6,2076.011
4874.0,560016.5,754.525
5009.4,545331.2,826.686
4113.3,439081.3,575.819
4271.8,476007.6,684.954
5876.1,675838.4,982.527
2907.5,221770.6,273.439
6028.3,667149.7,1065.373
2453.3,168054.1,173.632
4467.0,520030.9,684.085
4230.9,460664.0,606.374
3418.1,280806.3,319.506
4037.7,401964.3,515.515
3096.8,270306.5,317.901
2544.6,195617.7,221.353
3523.6,331943.4,394.835
2781.8,206804.6,215.668
4783.3,491399.5,681.021
2589.5,189609.0,207.803
5801.2,686013.3,931.908
2684.2,186708.6,202.611
3296.3,278934.9,332.643
3550.2,274187.6,317.373
6901.3,936136.7,1527.505
4877.6,475433.4,685.145
3693.6,355913.1,442.664
5179.5,551089.2,784.753
2213.4,167224.1,157.135
4090.7,405009.8,507.089
10055.7,1408624.5,2626.099
4477.4,452179.0,584.121
4280.5,424739.8,554.563
4940.7,608599.8,816.631
5906.5,694709.3,1080.545
2147.1,153954.4,157.135
2316.2,151755.1,157.135
4603.6,459804.7,621.99
3041.6,241565.4,295.104
7410.2,960052.2,1511.437
3825.0,333617.8,407.258
2248.9,162631.0,157.135
2507.5,176669.0,188.963
2183.5,149400.5,157.135
3678.1,358101.5,434.748
3627.7,340744.2,451.073
3378.6,321464.2,372.923
6285.2,847269.8,1252.532
6197.6,923228.1,1379.314
3904.2,365503.5,457.662
2328.8,148843.8,157.135
5238.6,599282.8,863.435
4588.4,583681.5,821.405
4582.2,475213.0,673.703
5739.6,805720.8,1157.975
2494.0,194476.2,205.348
9729.3,1397974.1,2649.998
2518.5,236956.3,242.316
5348.8,652107.5,960.305
2310.9,144389.9,157.135
2731.1,210823.6,248.078
7297.4,1146336.3,1782.01
3990.0,370680.0,425.467
5819.5,723637.4,1033.128
4666.9,498216.3,635.5
3995.3,397605.3,482.443
7125.4,991729.8,1575.901
3907.2,349383.7,433.861
2412.5,156681.6,157.135
2763.8,247455.5,274.819
5095.3,550366.6,818.65
4784.0,535869.2,722.12
2197.4,164047.1,157.135
3174.0,248384.7,292.861
3265.8,270855.7,328.533
3809.1,323920.6,391.081
2452.8,159609.6,173.225
3350.2,249967.6,316.411
2903.9,265053.5,291.855
5399.4,643663.7,977.728
5499.8,675113.2,1007.798
4062.5,353465.0,466.818
3356.7,331417.3,382.796
4164.1,457222.2,587.699
2811.5,233643.3,271.882
2873.8,180172.2,208.348
2781.7,214598.4,246.096
3231.8,273561.5,314.772
2442.9,190873.4,205.573
4532.6,446856.1,598.277
5107.6,647648.5,945.326
2149.6,158406.2,157.135
4008.8,406021.5,535.767
3772.6,355313.7,439.748
4542.7,474912.7,691.368
4320.5,451081.8,519.58
2321.1,154614.5,162.713
2390.2,179214.8,189.821
4303.3,419721.5,537.625
6088.8,761308.1,1202.969
2183.3,152568.5,157.135
4868.4,500186.0,693.722
5982.7,823508.5,1369.459
3956.5,370764.9,464.111
4957.1,525613.3,817.998
2991.4,277729.6,297.925
4211.7,385672.4,476.873
2188.5,157461.1,157.135
2322.6,139824.8,157.135
6041.7,706621.6,1122.404
2790.0,227401.2,237.374
3367.1,367296.9,363.703
2309.1,173844.4,171.762
2461.1,169882.0,168.536
3954.3,367406.7,456.392
2985.2,239738.2,291.628
4563.5,536863.4,711.985
4790.3,507248.0,756.083
4836.4,463417.4,679.952
4715.8,438102.7,636.343
7890.0,1162477.7,1872.406
2491.2,200562.2,222.087
4119.1,388356.3,502.289
6795.0,830310.8,1308.045
6849.1,855162.3,1454.689
2494.1,154797.3,166.941
3417.6,317314.6,408.185
7259.3,895737.6,1568.641
4814.1,541670.7,790.695
4612.0,430145.5,614.502
3836.0,358108.3,440.546
3762.3,323080.4,385.346
4682.2,451889.6,662.305
3632.0,335209.2,428.401
3938.6,427369.8,507.316
4175.8,400989.2,559.359
3046.4,264135.2,303.988
5343.8,567165.2,806.17
13914.9,2767848.1,5497.52
2105.6,154778.6,157.135
4663.3,482814.2,681.688
3015.6,246047.3,284.521
4998.0,583259.3,836.127
4237.3,410645.4,545.1
5888.8,612487.5,970.131
6800.4,908986.0,1353.968
4660.2,478032.3,613.096
6265.5,788356.0,1307.373
2238.8,150232.8,157.135
7522.4,1103725.2,1891.644
4798.7,481200.3,710.318
6392.5,730602.5,1251.487
2597.3,176317.4,196.438
3081.5,230179.8,268.789
4454.9,409250.1,590.554
3921.0,399479.4,517.867
4338.8,509251.5,659.561
6458.8,840180.4,1258.234
2373.8,151545.9,157.135
6043.9,684112.2,1150.848
3856.9,417140.4,528.542
4091.5,353624.2,445.51
2303.5,158388.8,160.432
5038.9,609982.8,787.496
2133.4,146347.2,157.135
5309.8,526679.6,885.358
2302.2,145129.9,157.741
4260.1,424565.4,548.14
3790.2,371226.9,476.949
6531.4,800747.3,1347.471
3709.9,332330.2,454.624
3301.9,251398.7,300.077
3453.2,271340.5,349.036
6683.0,933543.6,1464.503
4840.4,554180.4,808.882
3537.3,302571.4,384.778
3642.4,330941.5,433.935
2198.4,154528.5,157.135
4566.6,515371.1,718.038
2146.9,154056.7,157.135
5568.2,655898.3,962.299
4257.9,433379.5,582.37
11814.4,1771472.3,3594.3
2686.1,189899.6,216.338
3744.2,367372.3,483.336
7931.4,1415101.9,2236.567
6710.2,806717.5,1371.411
3038.1,250256.1,299.576
4716.8,464800.6,628.883
4135.9,394816.3,525.873
4228.9,506629.6,658.97
2960.4,251242.2,298.981
3836.8,373524.7,488.561
2275.4,158849.0,157.135
4137.0,478162.7,585.429
4928.7,574104.9,754.551
3534.4,343381.7,437.104
2236.0,152131.7,157.135
6176.6,758971.4,1164.575
5017.7,510130.2,704.312
3079.9,240291.2,292.466
3532.1,350099.7,418.766
2373.1,154092.5,157.135
2683.5,206221.1,229.767
3393.5,265602.6,340.367
6541.1,886609.5,1412.955
3169.5,241129.6,313.585
5122.1,587559.0,879.541
3332.1,275084.4,340.228
4663.2,476518.0,641.155
3784.3,401468.7,468.482
5682.5,723263.7,1061.087
3341.4,304878.3,341.191
2162.9,157509.1,157.135
2203.5,173742.7,172.385
3344.9,311762.1,341.998
2459.6,172501.8,191.871
4796.0,501155.5,730.727
3458.3,306570.2,360.713
10923.5,1850256.6,3558.717
2221.1,154198.4,157.135
4240.9,450857.8,618.661
2528.4,187779.2,211.543
3428.8,315837.8,352.769
4349.5,415084.3,588.407
2186.9,157833.7,157.135
4356.6,478758.8,635.434
9017.1,1261677.2,2433.318
3373.8,286694.3,364.316
4675.9,457907.8,647.312
6396.8,797370.0,1199.234
3777.5,353626.6,460.042
3358.6,274090.9,328.734
2247.9,141789.0,157.135
5347.5,679838.8,880.092
3576.8,373491.6,479.261
2613.6,213651.6,232.136
4145.3,422794.7,581.42
3188.9,265962.2,328.015
3317.7,313325.8,342.951
5249.6,537727.7,855.821
2410.3,171287.5,178.545
6063.3,740223.4,1221.073
2391.9,159321.9,170.212
3363.4,252935.4,307.777
8743.9,1316548.0,2472.933
6267.4,829566.0,1302.433
4135.2,374961.8,567.992
2806.8,214893.3,246.034
3232.7,283312.1,342.717
3927.3,392123.4,556.965
3913.7,442372.0,541.146
4103.4,366496.3,487.951
4248.1,387821.6,512.141
3995.8,338483.2,441.723
2306.3,157360.9,164.244
3189.5,306340.9,346.26
5804.7,816991.6,1097.235
2218.0,171980.7,174.287
3561.0,374086.4,450.647
2966.9,257135.9,271.186
4366.9,435516.2,574.32
3778.6,337056.2,383.848
7386.3,1079689.8,1726.907
4746.7,558974.4,789.742
2396.9,174873.8,182.411
5295.2,563396.7,901.802
2932.4,246526.0,281.224
3283.4,255470.6,329.786
4417.2,451855.0,676.111
3369.3,294388.6,353.24
6010.3,673332.7,1078.154
3165.6,242887.2,281.257
3224.1,270472.5,318.823
3270.3,264614.1,309.351
3196.2,265711.5,332.819
6286.4,850570.4,1273.205
5556.2,597788.1,871.485
7704.4,1232492.1,2082.867
10026.8,1626979.3,3264.801
2822.0,204149.8,228.786
4168.5,442554.5,555.684
2515.0,196858.0,203.475
2955.5,233012.6,280.556
3184.9,259508.9,315.975
2787.3,192730.1,223.963
2775.2,196625.5,224.916
3857.2,340127.7,467.392
2614.4,181443.1,196.938
5816.2,711157.8,1034.965
2921.8,213011.9,250.592
12165.7,2438562.1,5052.779
3652.0,295969.0,364.919
4243.8,442077.6,556.4
2172.2,168440.3,184.847
8684.0,1168522.4,2076.411
6416.9,789789.0,1294.215
4533.3,457991.8,666.963
2318.0,172507.7,177.337
4527.2,455485.8,622.178
2509.8,194810.1,212.657
7198.1,1095367.8,1706.104
5537.7,720978.5,1007.858
4197.1,392100.5,567.002
2189.9,157529.7,157.135
2844.7,214765.9,237.676
5450.0,609497.3,913.898
6767.2,889498.0,1395.374
6546.9,750760.8,1283.484
2227.2,164080.1,157.135
4429.7,498928.7,669.46
6613.0,737868.1,1190.177
2320.0,148109.5,157.135
4344.7,365784.6,521.693
4755.8,470197.6,654.675
3553.8,321903.4,412.016
2035.1,142731.8,157.135
3411.8,337359.1,403.819
3673.7,345542.7,403.296
3833.9,363385.5,465.968
3202.0,274165.6,333.4
3093.5,307485.2,367.39
4019.3,389832.3,508.492
4677.0,504440.6,749.964
3511.3,318426.9,410.801
3584.3,302888.8,377.402
4070.1,430200.0,565.594
2153.5,152580.1,157.135
4989.2,550249.9,771.158
4230.4,370811.4,524.788
4085.8,424601.2,542.093
6381.8,743878.1,1138.776
2124.0,173271.2,157.135
2109.2,149581.4,157.135
4290.4,485412.4,654.655
3814.0,459055.3,522.024
4435.6,451113.9,602.203
3261.9,296181.4,361.773
5047.7,584803.9,896.819
6041.4,788400.3,1113.281
5132.6,516139.9,775.488
3836.5,345672.5,425.492
2315.1,148940.2,157.135
5370.2,651173.6,975.919
6759.7,819569.4,1405.356
5404.5,648730.0,882.626
2812.8,223918.4,258.408
5396.4,581700.0,903.669
5497.6,742287.5,1050.429
7468.2,1066457.0,1844.025
2913.8,231407.3,259.145
3961.7,360816.0,437.444
5782.3,663669.3,958.796
4293.9,372218.1,549.889
2613.2,201683.2,213.362
4814.8,520391.0,733.326
4869.1,571876.8,836.976
4094.5,421388.9,563.596
4323.2,425543.9,626.666
3767.4,342103.3,426.22
7699.1,969868.2,1728.14
2927.5,220811.3,254.062
3381.4,276290.2,327.054
4116.3,425422.4,529.695
5598.5,677222.6,1066.142
2231.0,163989.4,157.135
2341.2,180343.1,182.632
2295.1,149269.3,157.135
4081.4,386812.5,539.044
2593.6,181110.8,213.194
3598.2,316700.7,385.113
5178.4,591014.3,894.671
3279.5,281082.5,313.07
4250.0,449185.1,632.601
3666.6,315536.5,412.49
5337.9,624722.5,902.446
5115.0,525485.3,769.974
2926.6,256369.4,300.611
3591.0,377233.3,458.303
6412.3,789252.1,1217.563
4713.9,519032.1,720.88
2318.9,164334.0,170.312
5183.2,561345.0,890.528
